year,title,artist,number,genre
2008,In The Ayer (Feat. Will.i.am) ,Flo Rida,1845614,랩/힙합
2008,Summertime ,New Kids On The Block,1905848,POP
2008,Keeps Gettin' Better ,Christina Aguilera,1926086,POP
2008,"Hero, Heroine ",Boys Like Girls,1721589,록/메탈
2008,It's Not My Time ,3 Doors Down,1873992,록/메탈
2009,Poker Face ,Lady Gaga,2056690,POP
2009,Just Dance (Feat. Colby O'Donis) ,Lady Gaga,1902080,POP
2009,Boom Boom Pow ,Black Eyed Peas,3040707,랩/힙합
2009,I Gotta Feeling (Edit) ,Black Eyed Peas,2230250,랩/힙합
2009,Down (Feat. Lil Wayne) ,Jay Sean,2254866,R&B/Soul
2009,Single Ladies (Put A Ring On It) ,Beyonce,1945116,POP
2009,You Belong With Me ,Taylor Swift,2099555,컨트리
2009,3 ,Britney Spears,2535053,POP
2009,Love Story ,Taylor Swift,2030698,POP
2009,Whatcha Say ,Jason Derulo,5648303,R&B/Soul
2009,Halo ,Beyonce,2017159,R&B/Soul
2009,Womanizer ,Britney Spears,12162987,POP
2009,Right Round (Feat. Ke$ha) (Album Ver.) ,Flo Rida,2058212,랩/힙합
2009,My Life Would Suck Without You ,Kelly Clarkson,2037089,POP
2009,Heartless ,Kanye West,1972857,랩/힙합
2009,You Found Me ,The Fray,1989063,록/메탈
2009,Don't Trust Me (Explicit Album Ver.) ,3OH!3,2198893,일렉트로니카
2009,Love Lockdown ,Kanye West,1972859,랩/힙합
2009,Sweet Dreams ,Beyonce,2223548,POP
2009,Waking Up In Vegas ,Katy Perry,1929169,POP
2009,Already Gone ,Kelly Clarkson,2243272,록/메탈
2009,Use Somebody ,Kings Of Leon,2108289,록/메탈
2009,Evacuate The Dancefloor (Radio Edit) ,Cascada,3456461,일렉트로니카
2009,If U Seek Amy ,Britney Spears,1977753,POP
2009,Knock You Down (Feat. Kanye West & Ne-Yo) ,Keri Hilson,2135860,R&B/Soul
2009,Circus ,Britney Spears,1977749,POP
2009,Love Sex Magic (Feat. Justin Timberlake) ,Ciara,2114005,R&B/Soul
2009,Paparazzi ,Lady Gaga,2363266,POP
2009,Sober ,Pink,1984688,POP
2009,Rehab ,Rihanna,2017160,R&B/Soul
2009,Crack A Bottle (Feat. Dr. Dre & 50 Cent) ,Eminem,2054510,랩/힙합
2009,Meet Me Halfway ,Black Eyed Peas,2192668,랩/힙합
2009,Dead And Gone (Feat. Justin Timberlake) ,T.I.,1933782,랩/힙합
2009,Blame It (Featuring T-Pain) ,Jamie Foxx,2211503,R&B/Soul
2009,Kiss Me Thru The Phone (Feat. Sammie) ,Soulja Boy,2110548,랩/힙합
2009,Mad ,Ne-Yo,2096948,R&B/Soul
2009,Battlefield ,Jordin Sparks,2175548,POP
2009,Please Don't Leave Me ,Pink,2053948,POP
2009,Sugar (Feat. Wynter) ,Flo Rida,2120280,랩/힙합
2009,Obsessed ,Mariah Carey,2304740,POP
2009,Thinking Of You ,Katy Perry,1929170,POP
2009,"Beautiful (Feat. Colby O'Donis, Kardinal Offishall) ",Akon,1993664,랩/힙합
2009,One Time ,Justin Bieber,2215249,POP
2009,Fallin' For You ,Colbie Caillat,2254858,POP
2009,Day 'N' Nite (Nightmare) ,Kid Cudi,2294399,랩/힙합
2009,I Will Be ,Leona Lewis,2093048,POP
2009,"Run This Town (Feat. Rihanna, Kanye West) ",JAY-Z,3034847,랩/힙합
2009,Russian Roulette ,Rihanna,2342898,POP
2009,I Hate This Part ,Pussycat Dolls,106839828,POP
